name,last_update,url,path
Heildarútgjöld til fræðslumála 1980-1998,2022-09-15T08:58:27Z,http://px.hagstofa.is/pxis/api/v1/is/Efnahagur/fjaropinber/fjarmal_fraedsla/1_utgjold_fraedsla/THJ05632.px,Efnahagur - Fjármál hins opinbera - Almannatryggingar - Útgjöld til félagsverndar - Fræðslumál - Útgjöld til fræðslumála
Börn sem skortir efnisleg gæði eftir menntun foreldra 2008-2021,2022-09-12T09:56:02Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/1_efnislegur_skortur/LIF06021.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur
Börn sem búa á heimilum undir lágtekjumörkum eftir menntun foreldra 2004-2021,2022-09-12T09:56:02Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/LIF01141.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
Lágtekjuhlutfall eftir aldri og kyni 2004-2021,2022-09-12T09:20:42Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/LIF01130.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
Skortur á efnislegum gæðum eftir aldri og kyni 2008-2021,2022-09-12T08:58:21Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/1_efnislegur_skortur/LIF06010.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur
Börn sem skortir efnisleg gæði eftir búsetu 2008-2021,2022-09-12T08:58:21Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/1_efnislegur_skortur/LIF06020.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur
Börn sem skortir efnisleg gæði eftir stöðu á húsnæðismarkaði 2008-2021,2022-09-12T08:58:21Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/1_efnislegur_skortur/LIF06022.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur
Börn sem búa á heimilum undir lágtekjumörkum eftir búsetu 2004-2021,2022-09-12T08:58:21Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/LIF01140.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
Börn sem búa á heimilum undir lágtekjumörkum eftir stöðu á húsnæðismarkaði 2004-2021,2022-09-12T08:58:21Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/LIF01142.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
Endurinnritunarhlutfall í þriggja ára bakkalárnámi 2011-2015,2022-08-17T08:58:23Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04126.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
Brautskráningarhlutfall og árgangsbrotthvarf í þriggja ára bakkalárnámi 2004-2020,2022-08-17T08:58:23Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/1_hsProf/SKO04207.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur - Brautskráningar
Brautskráningarhlutfall og árgangsbrotthvarf í þriggja ára bakkalárnámi eftir bakgrunni 2011-2020,2022-08-17T08:58:23Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/1_hsProf/SKO04208.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur - Brautskráningar
Brautskráningarhlutfall og árgangsbrotthvarf í þriggja ára bakkalárnámi eftir rekstrarformi 2014-2020,2022-08-17T08:58:23Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/1_hsProf/SKO04208a.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur - Brautskráningar
Brautskráningarhlutfall og árgangsbrotthvarf í þriggja ára bakkalárnámi eftir námssviði 2014-2020,2022-08-17T08:58:23Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/1_hsProf/SKO04208b.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur - Brautskráningar
Brautskráningarhlutfall og árgangsbrotthvarf í þriggja ára bakkalárnámi eftir menntun foreldra 2011-2020,2022-08-17T08:58:23Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/1_hsProf/SKO04209.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur - Brautskráningar
"Brottfall af háskólastigi eftir kyni, aldri, kennsluformi og prófgráðu 2002-2003",2022-07-28T08:59:23Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/1_hsProf/SKO04209a.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur - Brautskráningar
"Brottfall af háskólastigi eftir kyni, námsári, kennsluformi og umfangi náms 2002-2003",2022-07-28T08:59:23Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/1_hsProf/SKO04209b.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur - Brautskráningar
"Uppfærslur, sýningar og gestir leikhúsa og leikhópa innanlands 2000-2020",2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05101.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Starfsemi atvinnuleikhúsa 1985-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05102.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Starfsemi áhugaleikfélaga 1991-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05103.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
"Leiksvið, sætaframboð, uppfærslur, sýningar og gestir leikhúsa 1930-2020",2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05105.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Uppfærslur leikhúsa 1985-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05106.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
"Uppfærslur, sýningar og gestir leikhúsa eftir tegund verka 1930-2020",2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05107.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Uppfærslur leikhúsa eftir uppruna höfunda 1930-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05108.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Sýningar leikhúsa og leikhúsgestir eftir uppruna höfunda 1985-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05109.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Tekjur og gjöld leikhúsa 1996-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05110.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Starfsmenn leikhúsa 1996-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05111.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Atvinnuleikhópar og uppfærslur 1986-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05112.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
"Uppfærslur, sýningar og gestir atvinnuleikhópa eftir tegund verka 1986-2020",2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05113.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Uppfærslur atvinnuleikhópa eftir uppruna höfunda 1986-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05114.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Leikferðir leikhúsa og atvinnuleikhópa innanlands 1996-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05116.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Leikferðir leikhúsa og atvinnuleikhópa erlendis 1985-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05117.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Áhugaleikfélög eftir landsvæðum 1980-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05119.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Leiksýningar fyrir börn 1985-2020,2022-07-08T08:59:46Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/menning/1_listir/1_leiklist/MEN05120.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Listir - Leiklist
Fólk sem ekki sótti sér heilbrigðisþjónustu eftir aldri og kyni 2007-2021,2022-06-27T09:00:08Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/heilbrigdismal/hagurogheilbrigdi/HEI20011.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Hagur og heilbrigði
Lágtekjuhlutfall eftir menntun og kyni 2004-2021,2022-06-27T09:00:08Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/LIF01131.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
Lágtekjuhlutfall eftir búsetu 2004-2021,2022-06-27T09:00:08Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/LIF01132.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
Lágtekjuhlutfall eftir heimilisgerð 2004-2021,2022-06-27T09:00:08Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/LIF01133.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
Lágtekjuhlutfall eftir stöðu á húsnæðismarkaði 2004-2021,2022-06-27T09:00:08Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/LIF01134.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
"Glæpir, hávaði eða mengun og óhreinindi í nærumhverfinu eftir kyni og aldri 2004-2021",2022-06-27T09:00:08Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/4_husnaedismal/5_umhverfiogoryggi/LIF03350.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Húsnæðismál - Staða á húsnæðismarkaði - Ástand húsnæðis og þröngbýli - Byrði húsnæðiskostnaðar - Mat á byrði húsnæðiskostnaðar - Vanskil - Umhverfi og öryggi
Vísitala launakostnaðar (ÍSAT95) 1998-2013,2022-06-14T09:02:16Z,http://px.hagstofa.is/pxis/api/v1/is/Atvinnuvegir/fyrirtaeki/launakostnadur/launakostnadureldra/VIN02500.px,Atvinnuvegir - Ferðaþjónusta - Fyrirtæki - Afkoma fyrirtækja - Gjaldþrot - Launakostnaður - Staðgreiðsluskyldar launagreiðslur - Eldra efni
"Evrópskur samanburður á launakostnaði eftir atvinnugrein (ÍSAT95) 2000, 2004 og 2008           ",2022-06-14T09:02:16Z,http://px.hagstofa.is/pxis/api/v1/is/Atvinnuvegir/fyrirtaeki/launakostnadur/launakostnadureldra/VIN02599.px,Atvinnuvegir - Ferðaþjónusta - Fyrirtæki - Afkoma fyrirtækja - Gjaldþrot - Launakostnaður - Staðgreiðsluskyldar launagreiðslur - Eldra efni
"Tekjur, eignir og skuldir eftir bakgrunni og kyni 2007-2017",2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/launogtekjur/3_tekjur/4_tekjurEldra/FEL04008.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Laun - Vísitölur launa - Tekjur - Staðgreiðsluskyldar greiðslur - Tekjur - skattframtöl - Ráðstöfunartekjur - lífskjararannsókn  - Tekjur - eldra efni
"Tekjur, eignir og skuldir innflytjenda eftir búsetu 2007-2017",2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/launogtekjur/3_tekjur/4_tekjurEldra/FEL04009.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Laun - Vísitölur launa - Tekjur - Staðgreiðsluskyldar greiðslur - Tekjur - skattframtöl - Ráðstöfunartekjur - lífskjararannsókn  - Tekjur - eldra efni
"Tekjur, eignir og skuldir innflytjenda eftir fæðingarsvæði 2007-2017",2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/launogtekjur/3_tekjur/4_tekjurEldra/FEL04010.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Laun - Vísitölur launa - Tekjur - Staðgreiðsluskyldar greiðslur - Tekjur - skattframtöl - Ráðstöfunartekjur - lífskjararannsókn  - Tekjur - eldra efni
"Tekjur, eignir og skuldir innflytjenda eftir flokkuðum fæðingarlöndum 2007-2017",2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/launogtekjur/3_tekjur/4_tekjurEldra/FEL04011.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Laun - Vísitölur launa - Tekjur - Staðgreiðsluskyldar greiðslur - Tekjur - skattframtöl - Ráðstöfunartekjur - lífskjararannsókn  - Tekjur - eldra efni
"Tekjur, eignir og skuldir innflytjenda eftir lengd dvalar 2007-2017",2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/launogtekjur/3_tekjur/4_tekjurEldra/FEL04012.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Laun - Vísitölur launa - Tekjur - Staðgreiðsluskyldar greiðslur - Tekjur - skattframtöl - Ráðstöfunartekjur - lífskjararannsókn  - Tekjur - eldra efni
"Tekjur, eignir og skuldir innflytjenda eftir menntun 2007-2017",2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/launogtekjur/3_tekjur/4_tekjurEldra/FEL04013.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Laun - Vísitölur launa - Tekjur - Staðgreiðsluskyldar greiðslur - Tekjur - skattframtöl - Ráðstöfunartekjur - lífskjararannsókn  - Tekjur - eldra efni
"Tekjur, eignir og skuldir innflytjenda eftir aldri 2007-2017",2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/launogtekjur/3_tekjur/4_tekjurEldra/FEL04014.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Laun - Vísitölur launa - Tekjur - Staðgreiðsluskyldar greiðslur - Tekjur - skattframtöl - Ráðstöfunartekjur - lífskjararannsókn  - Tekjur - eldra efni
"Fjöldi og stærð íslenskra heimila, 2004-2021",2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/fjoldiheimila/VIN07210.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila
Fjöldi og gerð íslenskra heimila 2004-2021,2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/fjoldiheimila/VIN07216.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila
Lágtekjuhlutfall eftir tegundum húsnæðis 2004-2018,2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/LIF01134a.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
Lágtekjuhlutfall eftir því hvort heilsa hamlar daglegu lífi (16-67 ára) 2004-2016,2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/LIF01135.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
Lágtekjuhlutfall eftir heimilisgerð og stöðu á húsnæðismarkaði 2004-2019,2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/LIF01137.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
"Ráðstöfunartekjur á neyslueiningu, tíundarhlutar, 2004-2014 ",2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/lifskjor/3_fjarhagsstada/lagtekjuhlutfall/VIN07110.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Efnislegur skortur - Fjárhagsstaða heimila - Fjöldi heimila - Lágtekjuhlutfall
Fjöldi innflytjenda í skóla skipt eftir skólastigi og búsetu 2008-2017,2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04142.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
Fjöldi innflytjenda í skóla skipt eftir skólastigi og fæðingarsvæði 2008-2017,2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04143.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
Fjöldi innflytjenda í skóla skipt eftir skólastigi og flokkuðum fæðingarlöndum 2008-2017,2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04144.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
"Skólasókn í framhaldsskóla eftir bakgrunni, kyni og aldri 2008-2017",2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/3_framhaldsskolastig/0_fsNemendur/SKO03131.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Nemendur
Fjöldi innflytjenda í skóla skipt eftir skólastigi og lengd dvalar 2008-2017,2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04145.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
"Skólasókn í háskóla eftir bakgrunni, kyni og aldri 2008-2017",2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/skolamal/4_haskolastig/0_hsNemendur/SKO04141.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Yfirlit - Leikskólastig - Grunnskólastig - Framhaldsskóla- og viðbótarstig - Háskóla- og doktorsstig - Nemendur
Vinnutími og fyrirkomulag vinnunnar eftir bakgrunni og kyni 2008-2017,2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/vinnumarkadur/vinnumarkadsrannsokn/3_arstolur/VIN01210.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Vinnumarkaður - Laus störf - Vinnuafl - skráargögn - Vinnumarkaðsrannsókn - Vinnumarkaðsrannsókn - mánaðartölur - Vinnumarkaðsrannsókn - ársfjórðungstölur - Vinnumarkaðsrannsókn - árstölur
Stéttarfélagsaðild eftir bakgrunni og kyni 2008-2017,2022-06-10T09:56:04Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/vinnumarkadur/vinnumarkadsrannsokn/3_arstolur/VIN01211.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Vinnumarkaður - Laus störf - Vinnuafl - skráargögn - Vinnumarkaðsrannsókn - Vinnumarkaðsrannsókn - mánaðartölur - Vinnumarkaðsrannsókn - ársfjórðungstölur - Vinnumarkaðsrannsókn - árstölur
"Hlutfall starfandi, atvinnuleysi og ofmenntun eftir bakgrunni og kyni 2008-2017",2022-05-18T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/vinnumarkadur/vinnumarkadsrannsokn/3_arstolur/VIN01701.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Vinnumarkaður - Laus störf - Vinnuafl - skráargögn - Vinnumarkaðsrannsókn - Vinnumarkaðsrannsókn - mánaðartölur - Vinnumarkaðsrannsókn - ársfjórðungstölur - Vinnumarkaðsrannsókn - árstölur
"Fólk sem er ekki í vinnu, námi eða starfsþjálfun, NEET eftir kyni og aldri 2003-2021",2022-05-18T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/vinnumarkadur/vinnumarkadsrannsokn/3_arstolur/VIN01702.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Vinnumarkaður - Laus störf - Vinnuafl - skráargögn - Vinnumarkaðsrannsókn - Vinnumarkaðsrannsókn - mánaðartölur - Vinnumarkaðsrannsókn - ársfjórðungstölur - Vinnumarkaðsrannsókn - árstölur
"Fólk sem er ekki í vinnu, námi eða starfsþjálfun, NEET eftir bakgrunni og aldri 2003-2021",2022-05-18T09:00:27Z,http://px.hagstofa.is/pxis/api/v1/is/Samfelag/vinnumarkadur/vinnumarkadsrannsokn/3_arstolur/VIN01703.px,Samfelag - Dómsmál - Félagsmál - Heilbrigðismál - Laun og tekjur - Lífskjör - Menning - Miðlun - Menntun - Vinnumarkaður - Laus störf - Vinnuafl - skráargögn - Vinnumarkaðsrannsókn - Vinnumarkaðsrannsókn - mánaðartölur - Vinnumarkaðsrannsókn - ársfjórðungstölur - Vinnumarkaðsrannsókn - árstölur
